"state_name","state_abbr","county_name","county_fips","votes_gop_2020","votes_dem_2020","total_votes_2020","per_gop_2020","per_dem_2020","per_point_diff_2020","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","per_point_diff_2016","total_votes_2012","votes_dem_2012","votes_gop_2012","per_dem_2012","per_gop_2012","per_point_diff_2012"
"Arkansas","AR","Baxter County",5005,15836,4635,21007,0.753843956776313,0.220640738801352,0.533203217974961,4163,14655,19572,0.212701818924995,0.748773758430411,-0.536071939505416,19339,5172,13688,0.267438854128962,0.707792543564817,-0.440353689435855
"Arkansas","AR","Benton County",5007,73965,42249,119912,0.61682734004937,0.352333377810394,0.264493962238975,27894,60751,94262,0.295919882879633,0.644490887101907,-0.348571004222274,77525,22144,53477,0.285636891325379,0.689803289261529,-0.40416639793615
"Arkansas","AR","Boone County",5009,13652,3064,17114,0.797709477620661,0.17903470842585,0.618674769194811,2925,12225,15912,0.183823529411765,0.768288084464555,-0.58446455505279,15363,3762,11143,0.244874048037493,0.7253140662631,-0.480440018225607
"Arkansas","AR","Bradley County",5011,2335,1214,3654,0.639025725232622,0.33223864258347,0.306787082649152,1317,2163,3617,0.364113906552392,0.598009400055294,-0.233895493502903,3634,1447,2118,0.398183819482664,0.582828838745184,-0.184645019262521
"Arkansas","AR","Calhoun County",5013,1636,479,2182,0.749770852428964,0.219523373052246,0.530247479376719,636,1554,2250,0.282666666666667,0.690666666666667,-0.408,2174,660,1458,0.303587856485741,0.670653173873045,-0.367065317387305
"Arkansas","AR","Carroll County",5015,7424,4023,11797,0.6293125370857,0.34101890311096,0.288293633974739,3334,6773,10656,0.312875375375375,0.635604354354354,-0.322728978978979,10172,3691,6121,0.362858828155722,0.601749901690916,-0.238891073535195
"Arkansas","AR","Chicot County",5017,1752,2260,4103,0.427004630757982,0.550816475749452,-0.12381184499147,2350,1716,4149,0.566401542540371,0.413593637020969,0.152807905519402,4361,2649,1670,0.607429488649392,0.382939692731025,0.224489795918367
"Arkansas","AR","Clark County",5019,4616,3438,8395,0.549851101846337,0.409529481834425,0.140321620011912,3606,4398,8365,0.431081888822475,0.525762104004782,-0.0946802151823072,8406,3808,4343,0.45300975493695,0.516654770402094,-0.063645015465144
"Arkansas","AR","Clay County",5021,4086,962,5183,0.78834651746093,0.185606791433533,0.602739726027397,1999,3779,5978,0.334392773502844,0.632151221144195,-0.297758447641352,5110,1738,3225,0.340117416829746,0.631115459882583,-0.290998043052838
"Arkansas","AR","Cleburne County",5023,10328,1988,12680,0.814511041009464,0.156782334384858,0.657728706624606,2101,9454,11968,0.175551470588235,0.789939839572192,-0.614388368983957,11643,2618,8691,0.224856136734519,0.746457098685906,-0.521600961951387
"Arkansas","AR","Cleveland County",5025,2867,651,3600,0.796388888888889,0.180833333333333,0.615555555555556,723,2460,3299,0.219157320400121,0.745680509245226,-0.526523188845105,3266,845,2313,0.258726270667483,0.708205756276791,-0.449479485609308
"Arkansas","AR","Columbia County",5027,5500,2814,8616,0.638347260909935,0.326601671309192,0.311745589600743,3140,5456,8837,0.355324205046962,0.61740409641281,-0.262079891365848,9455,3557,5790,0.376203067160233,0.612374405076679,-0.236171337916446
"Arkansas","AR","Conway County",5029,5694,2615,8685,0.655613126079447,0.301093839953944,0.354519286125504,2655,4844,7837,0.338777593466888,0.61809365828761,-0.279316064820722,7724,3003,4511,0.388788192646297,0.584023821853962,-0.195235629207664
"Arkansas","AR","Craighead County",5031,25558,11921,38511,0.663654540261224,0.309547921373114,0.35410661888811,10474,22798,34968,0.299530999771219,0.651967513154884,-0.352436513383665,31207,10351,20044,0.331688403242862,0.642291793507867,-0.310603390265005
"Arkansas","AR","Crawford County",5033,18607,4959,24091,0.772363123158026,0.205844506247146,0.56651861691088,4476,16655,22155,0.202031144211239,0.751749040848567,-0.549717896637328,20562,4872,15125,0.236941931718704,0.735580196478942,-0.498638264760237
"Arkansas","AR","Crittenden County",5035,7333,8514,16367,0.448035681554347,0.520193071424207,-0.0721573898698601,8368,6953,15798,0.529687302190151,0.440119002405368,0.0895682997847829,15513,9092,6192,0.586089086572552,0.399149100754206,0.186939985818346
"Arkansas","AR","Cross County",5037,4946,1772,6942,0.712474791126476,0.255257850763469,0.457216940363008,1995,4577,6831,0.292050944224857,0.67003367003367,-0.377982725808813,6680,2279,4268,0.341167664670659,0.638922155688623,-0.297754491017964
"Arkansas","AR","Dallas County",5039,1573,963,2649,0.593808984522461,0.363533408833522,0.230275575688939,1165,1507,2741,0.425027362276541,0.549799343305363,-0.124771981028822,3083,1337,1664,0.433668504703211,0.539734025300032,-0.106065520596821
"Arkansas","AR","Desha County",5041,1921,2016,4164,0.46133525456292,0.484149855907781,-0.0228146013448607,2227,1915,4226,0.526975863700899,0.453147184098438,0.073828679602461,4240,2353,1807,0.554952830188679,0.426179245283019,0.12877358490566
"Arkansas","AR","Drew County",5043,4349,2426,6908,0.629559930515345,0.351187029530979,0.278372900984366,2364,3967,6552,0.360805860805861,0.60546398046398,-0.24465811965812,6626,2627,3883,0.396468457591307,0.586024750980984,-0.189556293389677
"Arkansas","AR","Faulkner County",5045,34421,18347,54428,0.632413463658411,0.337087528477989,0.295325935180422,14525,29170,46364,0.313281856612889,0.629151928220171,-0.315870071607282,41322,13559,26653,0.328130293790233,0.645007502057016,-0.316877208266783
"Arkansas","AR","Franklin County",5047,5677,1300,7129,0.796324870248282,0.182353766306635,0.613971103941647,1376,5034,6698,0.205434458047178,0.751567632128994,-0.546133174081815,6539,1725,4631,0.263801804557272,0.708212264872305,-0.444410460315033
"Arkansas","AR","Fulton County",5049,3961,1035,5119,0.773783942176206,0.202187927329557,0.57159601484665,1067,3470,4744,0.22491568296796,0.731450252951096,-0.506534569983137,4522,1452,2949,0.32109685979655,0.652145068553737,-0.331048208757187
"Arkansas","AR","Garland County",5051,29069,14045,44199,0.657684562999163,0.317767370302496,0.339917192696667,12283,26053,40337,0.304509507400154,0.645883432084687,-0.341373924684533,39241,13317,25031,0.339364440253816,0.637878749267348,-0.298514309013532
"Arkansas","AR","Grant County",5053,6794,1268,8200,0.828536585365854,0.154634146341463,0.67390243902439,1407,5160,6855,0.205251641137856,0.7527352297593,-0.547483588621444,6478,1467,4829,0.226458783575178,0.745446125347329,-0.518987341772152
"Arkansas","AR","Greene County",5055,12670,3058,16100,0.78695652173913,0.189937888198758,0.597018633540373,3056,10698,14422,0.211898488420469,0.741783386492858,-0.529884898072389,13754,3998,9066,0.29067907517813,0.659153700741602,-0.368474625563472
"Arkansas","AR","Hempstead County",5057,4470,2138,6848,0.652745327102804,0.312207943925234,0.34053738317757,2371,4391,6984,0.339490263459336,0.628722794959908,-0.289232531500573,6919,2466,4284,0.356409885821651,0.619164619164619,-0.262754733342969
"Arkansas","AR","Hot Spring County",5059,9202,3082,12557,0.732818348331608,0.245440789997611,0.487377558333997,3137,8153,11815,0.265509944985188,0.69005501481168,-0.424545069826492,11239,3824,7087,0.340243793931844,0.630572114956847,-0.290328321025002
"Arkansas","AR","Howard County",5061,3367,1340,4834,0.696524617294166,0.277203144393877,0.41932147290029,1350,3155,4634,0.291324989210186,0.680837289598619,-0.389512300388433,4419,1460,2862,0.330391491287622,0.647657841140529,-0.317266349852908
"Arkansas","AR","Independence County",5063,11250,2806,14512,0.775220507166483,0.193357221609702,0.581863285556781,2878,9925,13443,0.214089117012572,0.73830246224801,-0.524213345235438,12390,3279,8724,0.264648910411622,0.704116222760291,-0.439467312348668
"Arkansas","AR","Izard County",5065,4631,1021,5810,0.797074010327022,0.175731497418244,0.621342512908778,1111,4042,5396,0.205893254262417,0.749073387694589,-0.543180133432172,5313,1563,3571,0.294184076792772,0.672124976472803,-0.37794089968003
"Arkansas","AR","Jackson County",5067,3593,1365,5091,0.705755254370458,0.268120212139069,0.437635042231389,1583,3262,5093,0.310818770861967,0.640486942862753,-0.329668172000785,5338,2093,3065,0.392094417384788,0.574185088047958,-0.18209067066317
"Arkansas","AR","Jefferson County",5069,9521,14981,25158,0.378448207329676,0.595476587964067,-0.217028380634391,15721,9231,25683,0.612116964529066,0.359420628431258,0.252696336097808,27364,17456,9515,0.637918432977635,0.347719631632802,0.290198801344833
"Arkansas","AR","Johnson County",5071,6938,2283,9498,0.730469572541588,0.240366392924826,0.490103179616761,2421,6072,8997,0.269089696565522,0.674891630543515,-0.405801933977993,8064,2785,5045,0.345362103174603,0.62562003968254,-0.280257936507936
"Arkansas","AR","Lafayette County",5073,1757,839,2679,0.655841731989548,0.31317655841732,0.342665173572228,1028,1750,2835,0.362610229276896,0.617283950617284,-0.254673721340388,2928,1173,1712,0.400614754098361,0.584699453551913,-0.184084699453552
"Arkansas","AR","Lawrence County",5075,4569,1080,5857,0.780092197370668,0.184394741335155,0.595697456035513,1263,4064,5629,0.224373778646296,0.721975484100195,-0.497601705453899,5537,1786,3535,0.322557341520679,0.638432364096081,-0.315875022575402
"Arkansas","AR","Lee County",5077,1286,1423,2848,0.451544943820225,0.499648876404494,-0.0481039325842697,1735,1229,3004,0.577563249001332,0.409121171770972,0.16844207723036,3424,2107,1280,0.61536214953271,0.373831775700935,0.241530373831776
"Arkansas","AR","Lincoln County",5079,2729,1032,3875,0.704258064516129,0.266322580645161,0.437935483870968,1252,2455,3814,0.328264289459885,0.643681174619822,-0.315416885159937,3725,1424,2199,0.382281879194631,0.590335570469799,-0.208053691275168
"Arkansas","AR","Little River County",5081,3715,1226,5177,0.717597063936643,0.236816689202241,0.480780374734402,1397,3604,5192,0.269067796610169,0.694144838212635,-0.425077041602465,5051,1552,3385,0.307265887942982,0.670164323896258,-0.362898435953277
"Arkansas","AR","Logan County",5083,6441,1544,8225,0.783100303951368,0.187720364741641,0.595379939209726,1712,5737,7839,0.21839520346983,0.731853552749075,-0.513458349279245,7330,2009,5078,0.274079126875853,0.692769440654843,-0.41869031377899
"Arkansas","AR","Lonoke County",5085,22884,6686,30662,0.746330963407475,0.218054921401083,0.528276042006392,5638,19902,26766,0.21064036464171,0.743555256668908,-0.532914892027199,24083,5612,17863,0.233027446746668,0.741726529086908,-0.50869908234024
"Arkansas","AR","Madison County",5087,5658,1563,7351,0.769691198476398,0.212624132771052,0.557067065705346,1587,4917,6782,0.234001769389561,0.725007372456502,-0.491005603066942,6567,2099,4262,0.319628445256586,0.649002588701081,-0.329374143444495
"Arkansas","AR","Marion County",5089,5783,1531,7503,0.770758363321338,0.204051712648274,0.566706650673064,1377,5077,6718,0.204971717773147,0.755730872283418,-0.550759154510271,7029,2024,4771,0.287949921752739,0.678759425238298,-0.39080950348556
"Arkansas","AR","Miller County",5091,11920,4245,16529,0.721156754794603,0.256821344303951,0.464335410490653,4273,11293,16015,0.266812363409304,0.705151420543241,-0.438339057133937,15329,4518,10622,0.294735468719421,0.692934959879966,-0.398199491160545
"Arkansas","AR","Mississippi County",5093,7296,4558,12342,0.591152163344677,0.369308053800032,0.221844109544644,5621,6988,12995,0.432550981146595,0.537745286648711,-0.105194305502116,13349,6445,6599,0.482807700951382,0.494344145628886,-0.0115364446775039
"Arkansas","AR","Monroe County",5095,1545,1147,2816,0.548650568181818,0.407315340909091,0.141335227272727,1298,1400,2766,0.469269703543022,0.506146059291396,-0.0368763557483732,3230,1583,1585,0.490092879256966,0.490712074303406,-0.000619195046439647
"Arkansas","AR","Montgomery County",5097,3046,731,3873,0.786470436354247,0.188742576813839,0.597727859540408,735,2573,3445,0.213352685050798,0.746879535558781,-0.533526850507983,3403,920,2368,0.270349691448722,0.695856597120188,-0.425506905671466
"Arkansas","AR","Nevada County",5099,2133,1076,3358,0.635199523525908,0.320428826682549,0.314770696843359,1156,2001,3233,0.357562635323229,0.618929786575936,-0.261367151252706,3384,1314,1996,0.388297872340426,0.58983451536643,-0.201536643026005
"Arkansas","AR","Newton County",5101,3192,709,3998,0.7983991995998,0.177338669334667,0.621060530265133,699,2875,3731,0.187349236129724,0.770570892522112,-0.583221656392388,3661,993,2508,0.271237366839661,0.685058727123737,-0.413821360284075
"Arkansas","AR","Ouachita County",5103,5294,3995,9629,0.54979748675875,0.414892512202721,0.134904974556029,4320,5347,9881,0.437202712276085,0.541139560773201,-0.103936848497116,10303,4626,5516,0.448995438221877,0.535378045229545,-0.0863826070076677
"Arkansas","AR","Perry County",5105,3479,1012,4627,0.751891074130106,0.218716230819105,0.533174843311001,1035,2979,4213,0.245668169950154,0.707097080465227,-0.461428910515072,3937,1187,2580,0.301498602997206,0.655321310642621,-0.353822707645415
"Arkansas","AR","Phillips County",5107,2417,3623,6242,0.387215636014098,0.580422941364947,-0.193207305350849,4292,2443,6894,0.622570351029881,0.354366115462721,0.26820423556716,7900,5179,2591,0.655569620253165,0.327974683544304,0.327594936708861
"Arkansas","AR","Pike County",5109,3519,644,4246,0.828780028261894,0.151672162034856,0.677107866227037,684,3150,3956,0.172901921132457,0.796258847320526,-0.623356926188069,3787,850,2847,0.224452072880908,0.751782413519937,-0.527330340639028
"Arkansas","AR","Poinsett County",5111,5918,1424,7521,0.78686344900944,0.189336524398351,0.597526924611089,1878,3149,5283,0.355479840999432,0.596062843081582,-0.24058300208215,7550,2387,4967,0.316158940397351,0.657880794701987,-0.341721854304636
"Arkansas","AR","Polk County",5113,7035,1246,8490,0.828621908127208,0.146760895170789,0.681861012956419,1210,6606,8121,0.148996429011206,0.8134466198744,-0.664450190863194,7721,1556,5950,0.201528299443077,0.770625566636446,-0.569097267193369
"Arkansas","AR","Pope County",5115,18081,5772,24432,0.740054027504912,0.236247544204322,0.503806483300589,4818,15694,21545,0.223624970990949,0.72842886980738,-0.504803898816431,20390,5108,14733,0.250514958312898,0.722560078469838,-0.47204512015694
"Arkansas","AR","Prairie County",5117,2786,654,3495,0.797138769670959,0.187124463519313,0.610014306151645,812,2503,3404,0.238542890716804,0.735311398354877,-0.496768507638073,3134,877,2149,0.279834077855775,0.685705169112955,-0.405871091257179
"Arkansas","AR","Pulaski County",5119,63687,101947,169956,0.374726399774059,0.59984348890301,-0.225117089128951,89377,61182,157728,0.566652718604179,0.387895617772368,0.178757100831812,159055,87055,68856,0.547326396529502,0.432906856118953,0.11441954041055
"Arkansas","AR","Randolph County",5121,5355,1215,6812,0.786112742219612,0.178361714621257,0.607751027598356,1425,4508,6313,0.225724695073658,0.7140820529067,-0.488357357833043,5948,2040,3699,0.342972427706792,0.621889710827169,-0.278917283120377
"Arkansas","AR","St. Francis County",5123,3242,3604,7108,0.456105796285875,0.507034327518289,-0.0509285312324142,4031,3195,7412,0.5438478143551,0.431057744198597,0.112790070156503,8021,4652,3287,0.579977558907867,0.409799276898142,0.170178282009724
"Arkansas","AR","Saline County",5125,39556,16060,56959,0.694464439333556,0.281957197282256,0.4125072420513,13247,35852,51971,0.254892151392123,0.689846260414462,-0.434954109022339,47059,12868,32962,0.273443974585095,0.700439873350475,-0.42699589876538
"Arkansas","AR","Scott County",5127,2962,483,3551,0.834131230639257,0.136018023092087,0.69811320754717,507,2378,3017,0.168047729532648,0.788200198873053,-0.620152469340404,3637,895,2630,0.246081935661259,0.723123453395656,-0.477041517734397
"Arkansas","AR","Searcy County",5129,3365,588,4019,0.837272953471013,0.146305051007713,0.690967902463299,601,2955,3698,0.162520281233099,0.799080584099513,-0.636560302866414,3694,814,2699,0.220357336220899,0.730644288034651,-0.510286951813752
"Arkansas","AR","Sebastian County",5131,31198,14487,47140,0.661815867628341,0.307318625371235,0.354497242257106,12184,28769,43557,0.279725417269325,0.660490851068715,-0.380765433799389,43340,13083,29158,0.301868943239502,0.672773419473927,-0.370904476234425
"Arkansas","AR","Sevier County",5133,3884,1116,5202,0.746635909265667,0.214532871972318,0.532103037293349,1075,3281,4517,0.237989816249723,0.726367057781714,-0.48837724153199,4328,1042,3135,0.240757855822551,0.724353049907579,-0.483595194085028
"Arkansas","AR","Sharp County",5135,5938,1398,7566,0.784826856991805,0.1847739888977,0.600052868094105,1472,5405,7190,0.204728789986092,0.751738525730181,-0.547009735744089,7282,2092,4920,0.287283713265586,0.675638560834935,-0.388354847569349
"Arkansas","AR","Stone County",5137,4616,1180,5938,0.777366116537555,0.198720107780397,0.578646008757157,1189,4081,5527,0.215125746336168,0.738375248778723,-0.523249502442555,5351,1356,3773,0.253410577462157,0.705101850121473,-0.451691272659316
"Arkansas","AR","Union County",5139,10478,5584,16607,0.630938760763534,0.336243752634431,0.294695008129102,5667,10201,16338,0.346860080793243,0.624372628228669,-0.277512547435427,17160,6182,10696,0.36025641025641,0.623310023310023,-0.263053613053613
"Arkansas","AR","Van Buren County",5141,6034,1593,7807,0.772896118867683,0.20404764954528,0.568848469322403,1547,5382,7111,0.217550274223035,0.756855575868373,-0.539305301645338,6421,1826,4362,0.284379380158854,0.679333437159321,-0.394954057000467
"Arkansas","AR","Washington County",5143,47504,43824,94266,0.503935671397959,0.46489720577939,0.0390384656185687,32296,40418,78153,0.413240694535079,0.51716504804678,-0.103924353511701,70231,28136,39570,0.40062080847489,0.563426407142145,-0.162805598667255
"Arkansas","AR","White County",5145,24182,5978,30885,0.782969078840861,0.193556742755383,0.589412336085478,5157,21038,27451,0.187862008669994,0.76638373829733,-0.578521729627336,26508,5765,20005,0.217481515014335,0.754677833106987,-0.537196318092651
"Arkansas","AR","Woodruff County",5147,1543,856,2476,0.623182552504039,0.345718901453958,0.277463651050081,1117,1344,2550,0.438039215686275,0.527058823529412,-0.0890196078431373,2685,1340,1227,0.499068901303538,0.456983240223464,0.0420856610800744
"Arkansas","AR","Yell County",5149,5226,1284,6741,0.775255896751224,0.19047619047619,0.584779706275033,1472,4600,6389,0.230395993113163,0.719987478478635,-0.489591485365472,5971,1720,4041,0.288058951599397,0.676771060123932,-0.388712108524535
"California","CA","Alameda County",6001,136309,617659,769864,0.177055947543982,0.802296249727225,-0.625240302183243,486351,91189,613195,0.793142475069105,0.148711258245746,0.64443121682336,558386,438091,104330,0.784566590136572,0.186842076986171,0.597724513150401
"California","CA","Alpine County",6003,244,476,741,0.329284750337382,0.642375168690958,-0.313090418353576,318,211,575,0.55304347826087,0.36695652173913,0.186086956521739,647,389,236,0.601236476043277,0.364760432766615,0.236476043276662
"California","CA","Amador County",6005,13585,8153,22302,0.609138193883957,0.365572594386154,0.243565599497803,5904,10239,17186,0.343535435819853,0.595775631327825,-0.252240195507972,15303,6001,8903,0.392145330980853,0.581781350062079,-0.189636019081226
"California","CA","Butte County",6007,48730,50426,102042,0.477548460437859,0.494169067638815,-0.0166206072009565,38676,42193,87847,0.440265461541088,0.480300977836466,-0.0400355162953772,70163,32567,35312,0.464162022718527,0.503285207302994,-0.0391231845844676
"California","CA","Calaveras County",6009,16518,10046,27164,0.608084229126786,0.369827713149757,0.238256515977028,7738,13072,22334,0.346467269633742,0.585295961314588,-0.238828691680845,18469,7404,10537,0.400887974443662,0.570523580053062,-0.1696356056094
"California","CA","Colusa County",6011,4554,3234,7951,0.572758143629732,0.406741290403723,0.166016853226009,2659,3551,6594,0.403245374582954,0.538519866545344,-0.13527449196239,5865,2248,3521,0.383290707587383,0.600341005967604,-0.217050298380222
"California","CA","Contra Costa County",6013,152877,416386,581230,0.26302324381054,0.716387660650689,-0.453364416840149,286658,105819,415972,0.689128114392315,0.254389718538748,0.434738395853567,351257,230826,112547,0.657142775802333,0.320412119900813,0.336730655901519
"California","CA","Del Norte County",6015,6461,4677,11452,0.564180929095355,0.408400279427174,0.15578064966818,3485,5134,9361,0.372289285332764,0.548445678880461,-0.176156393547698,7940,3396,4256,0.427707808564232,0.536020151133501,-0.108312342569269
"California","CA","El Dorado County",6017,61838,51621,116138,0.53245277170263,0.444479842945461,0.0879729287571682,35243,47633,89228,0.394976913076613,0.533834670731161,-0.138857757654548,85923,34033,49661,0.396087194348428,0.577970974011615,-0.181883779663187
"California","CA","Fresno County",6019,164464,193025,364809,0.450822211074836,0.529112494483415,-0.0782902834085781,123660,113949,250264,0.494118211169006,0.455315187162357,0.038803024006649,180244,85862,91143,0.476365371385455,0.50566454361865,-0.0292991722331951
"California","CA","Glenn County",6021,7063,3995,11292,0.625487070492384,0.353790294013461,0.271696776478923,3065,5788,9379,0.326793901268792,0.617123360699435,-0.290329459430643,9142,3276,5608,0.358346094946401,0.613432509297747,-0.255086414351345
"California","CA","Humboldt County",6023,21770,44768,68828,0.316295693613064,0.650432963328878,-0.334137269715813,19596,10883,33636,0.582590082054941,0.323552146509692,0.259037935545249,46269,27757,15653,0.599904903931358,0.338304264194169,0.261600639737189
"California","CA","Imperial County",6025,20847,34678,56718,0.367555273458161,0.611410839592369,-0.243855566134208,28467,11295,41751,0.68182798016814,0.27053244233671,0.411295537831429,27453,17464,9545,0.63614176956981,0.347685134593669,0.288456634976141
"California","CA","Inyo County",6027,4620,4634,9481,0.487290370214112,0.48876700769961,-0.00147663748549731,3155,4248,7996,0.394572286143072,0.531265632816408,-0.136693346673337,6501,2775,3541,0.426857406552838,0.544685433010306,-0.117828026457468
"California","CA","Kern County",6029,164484,133366,305226,0.538892492775845,0.436941807054445,0.1019506857214,86481,119164,217725,0.397202893558388,0.547314272591572,-0.150111379033184,168116,64690,99840,0.384793832829713,0.593875657284256,-0.209081824454543
"California","CA","Kings County",6031,24072,18699,43858,0.54886223722012,0.426353230881481,0.122509006338638,12902,17446,32250,0.400062015503876,0.540961240310078,-0.140899224806202,30139,12282,17184,0.407511861707422,0.570158266697634,-0.162646404990212
"California","CA","Lake County",6033,13123,14941,28800,0.455659722222222,0.518784722222222,-0.063125,6240,5752,13045,0.478344193177463,0.440935224223841,0.0374089689536221,16274,9159,6474,0.562799557576502,0.397812461595183,0.16498709598132
"California","CA","Lassen County",6035,8970,2799,11985,0.748435544430538,0.233541927409262,0.514893617021277,2224,7574,10422,0.213394741892151,0.726731913260411,-0.513337171368259,10603,3044,7261,0.287088559841554,0.684806186928228,-0.397717627086674
"California","CA","Los Angeles County",6037,1145530,3028885,4263443,0.268686599070282,0.710431686315497,-0.441745087245215,1893770,620285,2652072,0.71407186531889,0.233886938212839,0.480184927106051,2427869,1672164,699600,0.688737324789764,0.288153932522718,0.400583392267046
"California","CA","Madera County",6039,29378,23168,53722,0.546852313763449,0.431257213059827,0.115595100703622,13283,19221,34263,0.387677669789569,0.560984152000701,-0.173306482211132,32372,12698,18990,0.392252563944149,0.58661806499444,-0.19436550105029
"California","CA","Marin County",6041,24612,128288,155801,0.157970744732062,0.82340934910559,-0.665438604373528,86650,17531,109941,0.78815000773142,0.159458254882164,0.628691752849256,99286,73450,23347,0.73978204379268,0.235148963600105,0.504633080192575
"California","CA","Mariposa County",6043,5950,4088,10280,0.578793774319066,0.397665369649805,0.181128404669261,3122,5185,8877,0.351695392587586,0.584093725357666,-0.23239833277008,7805,3080,4434,0.394618834080717,0.568097373478539,-0.173478539397822
