"Route","Latitude","Longitude","Total"
758,45.034131,-93.359987,0
758,45.034312,-93.360135,2
758,45.035347,-93.360006,0
758,45.035535,-93.360154,1
758,45.036299,-93.360008,0
758,45.036482,-93.360156,2
758,45.03812,-93.360043,0
758,45.038323,-93.360191,0
758,45.039959,-93.36005,0
758,45.040139,-93.360198,6
758,45.041775,-93.360093,0
758,45.041975,-93.360245,1
758,45.043583,-93.360085,0
758,45.043764,-93.360233,2
758,45.044519,-93.36011,NA
758,45.044699,-93.360258,NA
758,45.04541,-93.360112,0
758,45.045591,-93.36026,1
758,45.047149,-93.360273,1
758,45.047169,-93.360134,0
758,45.04811,-93.360159,0
758,45.048294,-93.360304,1
758,45.049293,-93.36014,0
758,45.049476,-93.36028,1
758,45.049989,-93.360322,3
758,45.050309,-93.360541,0
758,45.051102,-93.361622,0
758,45.051158,-93.361909,2
758,45.052009,-93.362843,0
758,45.052087,-93.363118,1
758,45.052936,-93.363863,0
758,45.053192,-93.364306,1
758,45.054792,-93.365814,2
758,45.05482,-93.36566,1
760,44.971248,-93.273125,6
760,44.97191,-93.276209,1
760,44.973056,-93.279033,0
760,44.973203,-93.27153,47
760,44.973523,-93.273283,0
760,44.974499,-93.280246,4
760,44.975155,-93.269924,79
760,44.975419,-93.271723,0
760,44.977088,-93.268286,77
760,44.977366,-93.270058,1
760,44.979004,-93.266675,36
760,44.979227,-93.268582,0
760,44.979835,-93.282839,3
760,44.980493,-93.271522,1
760,44.980708,-93.26872,25
760,44.982,-93.271185,6
760,45.069234,-93.331121,3
760,45.069243,-93.333734,1
760,45.069245,-93.338644,0
760,45.069247,-93.351662,0
760,45.069251,-93.349679,2
760,45.069252,-93.346415,3
760,45.069253,-93.354349,4
760,45.069258,-93.342656,2
760,45.069258,-93.336147,2
760,45.069339,-93.330866,0
760,45.069344,-93.328276,1
760,45.069348,-93.33348,0
760,45.069349,-93.351407,0
760,45.069356,-93.349358,0
760,45.06936,-93.335892,0
760,45.069361,-93.342315,0
760,45.069362,-93.339063,0
760,45.069379,-93.346087,0
760,45.069513,-93.354528,1
760,45.072873,-93.33096,170
760,45.072972,-93.355471,27
760,45.073025,-93.355321,1
760,45.079997,-93.356011,6
760,45.080006,-93.355864,0
760,45.080895,-93.355861,0
760,45.081076,-93.356014,2
760,45.082371,-93.355917,0
760,45.082552,-93.356069,1
760,45.084527,-93.35612,0
760,45.084708,-93.356276,3
760,45.08623,-93.356317,32
760,45.086969,-93.35617,1
760,45.089685,-93.356206,0
760,45.089866,-93.356351,4
760,45.093145,-93.356294,0
760,45.094011,-93.356489,22
760,45.095529,-93.356359,2
760,45.097514,-93.354849,8
760,45.097971,-93.35637,0
760,45.099644,-93.354653,5
760,45.099747,-93.376553,2
760,45.099754,-93.356416,0
760,45.099794,-93.355924,0
760,45.099851,-93.376674,0
760,45.100259,-93.372686,NA
760,45.100467,-93.372692,0
760,45.102073,-93.376762,0
760,45.102112,-93.37142,1
760,45.102254,-93.376911,1
760,45.102321,-93.371429,0
760,45.102476,-93.356422,0
760,45.102656,-93.35657,4
760,45.103446,-93.370452,NA
760,45.103644,-93.370384,0
760,45.103765,-93.368568,1
760,45.103789,-93.363833,1
760,45.103805,-93.362044,NA
760,45.10387,-93.368313,0
760,45.103885,-93.366213,0
760,45.103915,-93.361882,0
760,45.103924,-93.36361,0
760,45.104001,-93.365966,0
760,45.104413,-93.376778,0
760,45.104575,-93.37693,1
760,45.105143,-93.361572,0
760,45.105208,-93.356466,0
760,45.105324,-93.36172,0
760,45.105392,-93.356614,10
760,45.106059,-93.376986,0
760,45.106276,-93.376844,1
760,45.106769,-93.356503,0
760,45.10695,-93.356655,1
760,45.107,-93.361599,2
760,45.107181,-93.361751,0
760,45.108657,-93.361757,0
760,45.108671,-93.361609,3
760,45.108698,-93.35665,4
760,45.10877,-93.358991,NA
760,45.108777,-93.360165,1
760,45.108875,-93.358736,NA
760,45.10888,-93.35991,0
760,45.108887,-93.356733,0
760,45.108894,-93.386622,0
760,45.108907,-93.377067,1
760,45.108947,-93.38303,1
760,45.108958,-93.38143,3
760,45.108961,-93.380392,5
760,45.108994,-93.386882,0
760,45.109027,-93.356509,0
760,45.109044,-93.376944,0
760,45.109052,-93.382775,0
760,45.109063,-93.381175,0
760,45.109064,-93.380133,0
760,45.109111,-93.376785,NA
760,45.109899,-93.387074,5
760,45.111437,-93.356454,0
760,45.111617,-93.356595,NA
760,45.113099,-93.356418,NA
760,45.11328,-93.356559,2
760,45.114091,-93.376721,3
760,45.114271,-93.376866,0
760,45.115915,-93.356354,0
760,45.116033,-93.37668,NA
760,45.116095,-93.356495,0
760,45.116164,-93.366931,NA
760,45.116214,-93.376824,0
760,45.1163,-93.366436,NA
760,45.116544,-93.367456,0
760,45.116559,-93.367751,0
760,45.117405,-93.369245,NA
760,45.11742,-93.369539,NA
760,45.117625,-93.365634,NA
760,45.117828,-93.365574,NA
760,45.117912,-93.370298,0
760,45.117924,-93.370593,1
760,45.118062,-93.364668,NA
760,45.118208,-93.364464,0
760,45.118508,-93.372422,NA
760,45.118559,-93.372135,NA
760,45.118607,-93.376666,0
760,45.118612,-93.373519,0
760,45.11863,-93.374732,3
760,45.118706,-93.373225,NA
760,45.118729,-93.374477,0
760,45.118747,-93.376612,0
760,45.118847,-93.362573,0
760,45.119056,-93.36252,0
760,45.119591,-93.360915,0
760,45.119602,-93.356478,0
760,45.119603,-93.359574,0
760,45.119704,-93.360664,0
760,45.119706,-93.356583,0
760,45.119708,-93.359319,NA
761,44.971248,-93.273125,4
761,44.97191,-93.276209,1
761,44.973056,-93.279033,0
761,44.973203,-93.27153,18
761,44.973523,-93.273283,0
761,44.974499,-93.280246,2
761,44.975155,-93.269924,30
761,44.975419,-93.271723,0
761,44.977088,-93.268286,23
761,44.977366,-93.270058,0
761,44.979004,-93.266675,16
761,44.979227,-93.268582,0
761,44.979835,-93.282839,3
761,44.980493,-93.271522,0
761,44.980708,-93.26872,12
761,44.982,-93.271185,6
761,45.043793,-93.285692,0
761,45.04386,-93.299246,9
761,45.043861,-93.291575,8
761,45.043865,-93.289044,7
761,45.043866,-93.287299,6
761,45.043867,-93.296855,6
761,45.043868,-93.29423,7
761,45.043872,-93.303089,1
761,45.043874,-93.304378,1
761,45.043879,-93.30682,1
761,45.043966,-93.291321,0
761,45.043969,-93.299688,1
761,45.04397,-93.293844,0
761,45.04397,-93.288685,0
761,45.043972,-93.296422,0
761,45.043976,-93.287358,0
761,45.043977,-93.302835,NA
761,45.043979,-93.3041,0
761,45.043984,-93.306504,0
761,45.043985,-93.285748,NA
761,45.043991,-93.309062,0
761,45.044028,-93.30931,4
761,45.045625,-93.309206,0
761,45.045847,-93.309358,3
761,45.047491,-93.309243,0
761,45.047528,-93.310815,3
761,45.047529,-93.309445,2
761,45.047543,-93.313269,4
761,45.04755,-93.315796,9
761,45.047553,-93.319539,9
761,45.047631,-93.310425,0
761,45.047648,-93.312979,0
761,45.047654,-93.31803,0
761,45.047655,-93.315541,0
761,45.047679,-93.320802,0
761,45.052008,-93.322781,6
761,45.052141,-93.322464,0
761,45.054549,-93.321715,1
761,45.054635,-93.321588,0
761,45.05687,-93.321859,0
761,45.057084,-93.321899,0
761,45.059151,-93.320513,2
761,45.059174,-93.320347,0
761,45.059735,-93.317861,17
761,45.06054,-93.319546,1
761,45.060567,-93.319693,1
761,45.061962,-93.318988,1
761,45.062148,-93.31928,4
761,45.064009,-93.318907,0
761,45.064195,-93.319202,2
761,45.066605,-93.318983,0
761,45.066777,-93.319302,7
761,45.068275,-93.319159,0
761,45.068453,-93.319474,1
761,45.069192,-93.31923,0
761,45.069366,-93.319544,0
761,45.070922,-93.31941,0
761,45.071097,-93.319724,1
761,45.071753,-93.319484,0
761,45.071934,-93.319791,1
761,45.076411,-93.317191,0
761,45.076418,-93.317353,3
761,45.078294,-93.318707,3
761,45.078541,-93.318639,0
761,45.079478,-93.321189,1
761,45.079613,-93.320818,0
761,45.07997,-93.324665,1
761,45.080085,-93.330514,2
761,45.080098,-93.328047,0
761,45.080204,-93.324601,0
761,45.080365,-93.327797,0
761,45.080864,-93.33065,0
761,45.081045,-93.330798,2
761,45.083651,-93.332684,0
761,45.083651,-93.33089,2
761,45.083755,-93.330996,0
761,45.083762,-93.333234,0
761,45.085405,-93.333279,0
761,45.085586,-93.333431,1
761,45.086736,-93.333325,0
761,45.086785,-93.340874,1
761,45.086798,-93.338237,0
761,45.086815,-93.333531,1
761,45.086833,-93.335928,1
761,45.086889,-93.340941,0
761,45.086903,-93.337982,0
761,45.086938,-93.335681,0
761,45.088727,-93.341048,0
761,45.088908,-93.341185,2
761,45.090735,-93.341076,0
761,45.090963,-93.341224,2
761,45.092952,-93.341124,0
761,45.093629,-93.341291,1
761,45.095332,-93.353394,5
761,45.095397,-93.341154,0
761,45.095422,-93.356316,0
761,45.095478,-93.353159,0
761,45.095586,-93.341302,4
761,45.095658,-93.351766,2
761,45.095892,-93.351558,NA
761,45.096279,-93.350751,1
761,45.096482,-93.350678,0
761,45.096936,-93.341178,0
761,45.097117,-93.341327,1
761,45.097486,-93.348968,1
761,45.097514,-93.354849,2
761,45.09767,-93.348822,0
761,45.097971,-93.35637,0
761,45.097994,-93.34139,2
761,45.098002,-93.345225,1
761,45.098007,-93.346415,2
761,45.098099,-93.341418,0
761,45.098102,-93.34497,0
761,45.098117,-93.346171,0
761,45.099644,-93.354653,5
761,45.099754,-93.356416,0
762,44.971248,-93.273125,2
762,44.97191,-93.276209,0
762,44.973056,-93.279033,NA
762,44.973203,-93.27153,3
762,44.973523,-93.273283,0
762,44.974499,-93.280246,1
762,44.975155,-93.269924,10
762,44.975419,-93.271723,0
762,44.977088,-93.268286,10
762,44.977366,-93.270058,0
762,44.979004,-93.266675,5
762,44.979227,-93.268582,0
762,44.979835,-93.282839,1
762,44.980493,-93.271522,0
762,44.980708,-93.26872,4
762,44.982,-93.271185,1
762,45.023871,-93.283605,0
762,45.023877,-93.28665,1
762,45.025895,-93.288149,1
762,45.027706,-93.288151,1
762,45.029413,-93.287966,0
762,45.029506,-93.288167,3
762,45.030461,-93.288114,2
762,45.030593,-93.287964,0
762,45.031583,-93.288108,2
762,45.032286,-93.287999,0
762,45.035314,-93.288189,0
762,45.035364,-93.28803,0
762,45.036651,-93.290243,2
762,45.036744,-93.291257,0
762,45.036759,-93.289988,0
762,45.03678,-93.291458,0
762,45.036835,-93.287937,2
762,45.036931,-93.287972,1
762,45.038396,-93.291335,0
762,45.038577,-93.291483,0
762,45.040105,-93.291363,0
762,45.040426,-93.291512,3
762,45.041944,-93.291353,0
762,45.042212,-93.291497,2
762,45.043732,-93.291374,0
762,45.04386,-93.299246,0
762,45.043861,-93.291575,1
762,45.043867,-93.296855,1
762,45.043868,-93.29423,0
762,45.04397,-93.293844,0
762,45.043972,-93.296422,0
762,45.04406,-93.299363,0
762,45.047427,-93.29942,0
762,45.047632,-93.299479,2
762,45.049249,-93.299108,0
762,45.04943,-93.299256,2
762,45.051047,-93.299106,1
762,45.051087,-93.299311,4
762,45.051116,-93.301854,0
762,45.051216,-93.301595,0
762,45.051234,-93.304065,0
762,45.051318,-93.304329,2
762,45.05285,-93.304147,0
762,45.053088,-93.304288,2
762,45.054699,-93.304087,0
762,45.054902,-93.304228,2
762,45.056538,-93.30402,0
762,45.056721,-93.30416,2
762,45.0584,-93.304165,2
762,45.058441,-93.306221,1
762,45.05851,-93.304317,1
762,45.058969,-93.312065,0
762,45.059119,-93.317292,0
762,45.059169,-93.320161,NA
762,45.059215,-93.315442,0
762,45.059733,-93.318542,3
762,45.060567,-93.319693,0
763,44.971248,-93.273125,3
763,44.97191,-93.276209,0
763,44.972652,-93.274543,0
763,44.973056,-93.279033,0
763,44.973203,-93.27153,22
763,44.974499,-93.280246,6
763,44.974504,-93.272511,0
763,44.975155,-93.269924,36
763,44.976401,-93.270881,0
763,44.977088,-93.268286,38
763,44.978336,-93.26927,0
763,44.979004,-93.266675,17
763,44.979227,-93.268582,0
763,44.979835,-93.282839,2
763,44.980493,-93.271522,0
763,44.980708,-93.26872,12
763,44.982,-93.271185,4
763,45.072755,-93.291935,1
763,45.072776,-93.294479,2
763,45.072796,-93.297047,0
763,45.0728,-93.298809,3
763,45.072865,-93.291684,0
763,45.072877,-93.294592,0
763,45.072899,-93.29673,0
763,45.072917,-93.299328,0
763,45.073949,-93.289471,0
763,45.074025,-93.28958,0
763,45.074244,-93.299509,0
763,45.074356,-93.286917,15
763,45.074373,-93.299669,1
763,45.074502,-93.287855,0
763,45.077171,-93.299772,0
763,45.07736,-93.29994,5
763,45.079505,-93.30006,3
763,45.080136,-93.300272,14
763,45.081746,-93.300199,0
763,45.081924,-93.300355,4
763,45.083563,-93.300255,0
763,45.083787,-93.300404,1
763,45.084902,-93.300251,0
763,45.08492,-93.300402,6
763,45.087107,-93.300332,0
763,45.087123,-93.300475,6
763,45.087226,-93.330806,4
763,45.087407,-93.330955,0
763,45.089963,-93.328506,1
763,45.089977,-93.32662,0
763,45.090068,-93.328251,0
763,45.090071,-93.326341,NA
763,45.090179,-93.325048,NA
763,45.090371,-93.324933,NA
763,45.090627,-93.300435,0
763,45.09083,-93.32384,0
763,45.090835,-93.300592,6
763,45.090962,-93.321605,NA
763,45.090989,-93.323674,0
763,45.09106,-93.32185,NA
763,45.091274,-93.320906,1
763,45.091448,-93.300459,0
763,45.091455,-93.320977,0
763,45.091628,-93.300611,1
763,45.092446,-93.300643,1
763,45.092493,-93.300496,0
763,45.092855,-93.320776,0
763,45.093035,-93.320928,0
763,45.09328,-93.300666,1
763,45.094358,-93.300726,4
763,45.094382,-93.303949,4
763,45.094386,-93.302737,0
763,45.094387,-93.305247,4
763,45.094398,-93.306514,1
763,45.094424,-93.308063,3
763,45.094442,-93.310302,1
763,45.094451,-93.300738,0
763,45.094472,-93.311581,2
763,45.094487,-93.303659,0
763,45.094488,-93.302412,0
763,45.09449,-93.304926,0
763,45.094497,-93.306177,0
763,45.094498,-93.312999,4
763,45.094516,-93.308366,0
763,45.094542,-93.310043,0
763,45.094571,-93.311318,0
763,45.094597,-93.31274,0
763,45.095301,-93.316311,0
763,45.095339,-93.316598,0
763,45.096006,-93.317481,0
763,45.096038,-93.317772,0
763,45.09651,-93.318774,2
763,45.096516,-93.318479,0
763,45.096736,-93.321076,NA
763,45.097077,-93.320911,1
763,45.097077,-93.320795,7
763,45.097203,-93.320839,0
763,45.097296,-93.321064,0
763,45.097351,-93.320917,0
763,45.098586,-93.320951,NA
763,45.098764,-93.321107,1
763,45.099724,-93.321259,2
763,45.099768,-93.321174,NA
763,45.100035,-93.324635,4
763,45.100487,-93.321221,2
763,45.10078,-93.326096,2
763,45.101822,-93.327292,2
763,45.102267,-93.321243,2
763,45.103164,-93.321244,2
763,45.103278,-93.327563,0
763,45.103845,-93.32785,1
763,45.104125,-93.321218,2
763,45.104599,-93.328981,1
763,45.104944,-93.332083,2
763,45.104997,-93.321219,1
763,45.10531,-93.341182,1
763,45.105329,-93.340148,4
763,45.105336,-93.334076,0
763,45.10536,-93.337079,1
763,45.106479,-93.321189,3
763,45.108742,-93.34128,3
763,45.108792,-93.337421,NA
763,45.108811,-93.32887,7
763,45.108822,-93.332601,0
763,45.10888,-93.321226,2
764,44.974938,-93.267503,23
764,44.975555,-93.268975,32
764,44.97585,-93.263808,0
764,44.976266,-93.267811,0
764,44.976606,-93.265156,6
764,44.976812,-93.262981,0
764,44.977195,-93.272875,5
764,44.977264,-93.27022,0
764,44.977561,-93.26433,17
764,44.978261,-93.262845,3
764,44.97835,-93.275274,41
764,44.978525,-93.263522,1
764,44.978855,-93.273884,1
764,45.031344,-93.350172,17
764,45.031463,-93.350776,1
764,45.031611,-93.352534,10
764,45.031805,-93.353812,3
764,45.031871,-93.353534,0
764,45.032189,-93.356368,4
764,45.032258,-93.356113,0
764,45.032388,-93.35765,1
764,45.032487,-93.357639,NA
764,45.032658,-93.359884,16
764,45.032722,-93.364072,1
764,45.032726,-93.365279,2
764,45.032727,-93.362466,1
764,45.032744,-93.380088,1
764,45.032753,-93.368947,2
764,45.032755,-93.376706,3
764,45.032765,-93.359935,0
764,45.032789,-93.370356,3
764,45.032823,-93.371672,2
764,45.032826,-93.362455,0
764,45.032827,-93.363817,0
764,45.032831,-93.365024,0
764,45.032837,-93.374218,NA
764,45.032848,-93.380154,2
764,45.032855,-93.368689,0
764,45.032856,-93.377573,0
764,45.032863,-93.376455,0
764,45.032865,-93.373065,8
764,45.032889,-93.370094,0
764,45.03292,-93.371409,0
764,45.032948,-93.373971,0
764,45.032968,-93.372811,0
764,45.034123,-93.380379,1
764,45.034381,-93.380234,0
764,45.035676,-93.380258,0
764,45.035865,-93.380406,1
764,45.036315,-93.380266,0
764,45.036501,-93.38041,2
764,45.037237,-93.380253,0
764,45.038151,-93.380274,0
764,45.038331,-93.380426,1
764,45.039954,-93.380282,0
764,45.040137,-93.380427,0
764,45.040826,-93.380253,0
764,45.04101,-93.380398,1
764,45.041901,-93.380411,0
764,45.042217,-93.380259,0
764,45.043581,-93.380303,0
764,45.043761,-93.380455,6
764,45.045839,-93.380294,0
764,45.046019,-93.380443,4
764,45.046838,-93.380289,0
764,45.047018,-93.380438,0
764,45.048967,-93.380296,0
764,45.049112,-93.38044,0
764,45.050114,-93.380323,0
764,45.050923,-93.38034,NA
764,45.051079,-93.380488,5
764,45.052753,-93.380359,0
764,45.052934,-93.380508,2
764,45.055211,-93.380507,5
764,45.055266,-93.380361,0
764,45.057675,-93.38052,0
764,45.057697,-93.380373,0
764,45.060098,-93.380366,0
764,45.060753,-93.38054,1
764,45.061495,-93.380367,0
764,45.061683,-93.380504,NA
764,45.062411,-93.380342,0
764,45.062592,-93.380502,1
764,45.063522,-93.380481,0
764,45.063854,-93.380309,0
764,45.06443,-93.380468,NA
764,45.06561,-93.380452,2
764,45.06563,-93.380305,0
764,45.069206,-93.380631,0
764,45.069381,-93.380795,2
764,45.071382,-93.380816,0
764,45.071557,-93.38098,0
764,45.072287,-93.380907,0
764,45.072462,-93.381067,1
764,45.073228,-93.380975,0
764,45.073405,-93.381128,0
764,45.074122,-93.380997,NA
764,45.0743,-93.381153,0
764,45.075038,-93.381061,NA
764,45.075213,-93.381221,NA
764,45.075963,-93.381121,0
764,45.076138,-93.381277,1
764,45.076835,-93.381174,0
764,45.077013,-93.381326,0
764,45.077603,-93.376311,0
764,45.077768,-93.381184,0
764,45.077785,-93.377637,0
764,45.077863,-93.377366,0
764,45.078668,-93.376194,0
764,45.078843,-93.376358,0
764,45.079603,-93.376282,0
764,45.079781,-93.376438,NA
764,45.080478,-93.376303,NA
764,45.080656,-93.376463,1
764,45.084374,-93.37548,NA
764,45.084883,-93.375925,0
764,45.084979,-93.376181,1
764,45.087214,-93.376498,0
764,45.087392,-93.37665,2
764,45.088336,-93.376533,0
764,45.088516,-93.376681,1
764,45.089153,-93.37653,0
764,45.089331,-93.376679,NA
764,45.090037,-93.376544,0
764,45.090217,-93.376692,NA
764,45.092613,-93.376611,0
764,45.092794,-93.376763,3
764,45.093314,-93.379474,5
765,44.971974,-93.271219,3
765,44.972652,-93.274543,1
765,44.972705,-93.27193,19
765,44.974504,-93.272511,0
765,44.974671,-93.270343,2
765,44.976401,-93.270881,0
765,44.976601,-93.268705,8
765,44.978336,-93.26927,0
765,44.978512,-93.267079,4
765,44.979227,-93.268582,0
765,44.980493,-93.271522,0
765,44.980708,-93.26872,8
765,44.982,-93.271185,3
765,45.074356,-93.286917,2
765,45.074772,-93.286389,0
765,45.082228,-93.288041,0
765,45.082498,-93.287539,NA
765,45.086969,-93.288042,1
765,45.087475,-93.287603,0
765,45.132977,-93.371446,51
765,45.13445,-93.369634,NA
766,44.971974,-93.271219,26
766,44.972705,-93.27193,182
766,44.973523,-93.273283,1
766,44.974671,-93.270343,262
766,44.975419,-93.271723,1
766,44.976601,-93.268705,386
766,44.977366,-93.270058,2
766,44.978512,-93.267079,163
766,44.979227,-93.268582,2
766,44.980493,-93.271522,3
766,44.980708,-93.26872,94
766,44.982,-93.271185,53
766,45.074356,-93.286917,100
766,45.074772,-93.286389,6
766,45.082228,-93.288041,4
766,45.082498,-93.287539,0
766,45.086969,-93.288042,99
766,45.087475,-93.287603,1
766,45.094252,-93.288508,1
766,45.094356,-93.288702,5
766,45.09438,-93.286708,5
766,45.09443,-93.286464,0
766,45.095841,-93.286467,1
766,45.095967,-93.286305,0
766,45.097861,-93.286078,0
766,45.098039,-93.286234,5
766,45.099191,-93.286321,0
766,45.101393,-93.28677,0
766,45.101587,-93.287003,16
766,45.1032,-93.287325,NA
766,45.104091,-93.287585,1
766,45.104241,-93.287784,14
766,45.105127,-93.28811,1
766,45.105144,-93.287966,0
766,45.106851,-93.288874,0
766,45.108609,-93.290223,0
766,45.108674,-93.290507,11
766,45.110336,-93.294002,2
766,45.110481,-93.294077,0
766,45.112476,-93.296307,0
766,45.112609,-93.296533,0
766,45.113571,-93.296975,6
766,45.113621,-93.29684,0
766,45.115789,-93.297568,0
766,45.115948,-93.297767,5
766,45.120543,-93.298027,0
766,45.12074,-93.29814,2
766,45.123086,-93.298184,3
766,45.123185,-93.298072,0
766,45.126488,-93.334084,607
766,45.126505,-93.335801,4
766,45.127108,-93.299441,0
766,45.127272,-93.299705,NA
766,45.128712,-93.302089,NA
766,45.128737,-93.301794,0
766,45.129133,-93.303669,1
766,45.129169,-93.303378,0
766,45.129605,-93.305594,2
766,45.129647,-93.305307,0
766,45.130258,-93.308721,0
766,45.130282,-93.310078,3
766,45.130295,-93.313191,17
766,45.130305,-93.311349,3
766,45.130336,-93.315059,0
766,45.130363,-93.31642,0
766,45.130368,-93.308474,0
766,45.130381,-93.309815,0
766,45.130387,-93.335901,4
766,45.130392,-93.317668,0
766,45.130405,-93.31109,0
766,45.130413,-93.32787,0
766,45.130424,-93.313234,1
766,45.130427,-93.318912,0
766,45.130431,-93.325254,0
766,45.130438,-93.320133,NA
766,45.130439,-93.3148,0
766,45.130441,-93.321715,0
766,45.130462,-93.31613,0
766,45.130492,-93.317409,2
766,45.130502,-93.335754,0
766,45.130515,-93.327611,0
766,45.130527,-93.318653,NA
766,45.130536,-93.324998,1
766,45.13054,-93.319878,0
766,45.130546,-93.32146,1
766,45.130583,-93.331704,0
766,45.130688,-93.331449,0
766,45.132062,-93.313216,0
766,45.132248,-93.313352,4
766,45.133417,-93.337279,0
766,45.13357,-93.337482,4
766,45.134136,-93.313212,0
766,45.134341,-93.313379,2
766,45.136297,-93.313545,0
766,45.136453,-93.313744,4
766,45.137205,-93.313872,0
766,45.13736,-93.314055,0
766,45.137472,-93.337559,0
766,45.137655,-93.337704,1
766,45.140504,-93.315452,0
766,45.140624,-93.315697,NA
766,45.142835,-93.335854,0
766,45.144713,-93.335578,0
766,45.144829,-93.320904,1
766,45.144841,-93.32052,0
766,45.144899,-93.335715,3
766,45.146414,-93.325236,1
766,45.146493,-93.325136,0
766,45.14744,-93.335423,0
766,45.147629,-93.335564,2
766,45.147817,-93.327698,0
766,45.147838,-93.327993,0
766,45.148446,-93.329214,2
766,45.148534,-93.329149,0
766,45.149803,-93.331595,0
766,45.14983,-93.33189,2
766,45.150297,-93.332555,0
766,45.150323,-93.332846,6
766,45.150443,-93.335902,1
766,45.150663,-93.335737,0
766,45.150811,-93.336048,0
766,45.151081,-93.334712,0
766,45.151178,-93.334453,0
766,45.151953,-93.337621,0
766,45.152212,-93.338247,4
766,45.153425,-93.339941,0
766,45.153465,-93.340232,3
766,45.154811,-93.342404,3
766,45.154891,-93.342311,0
766,45.157058,-93.346194,2
766,45.157154,-93.346114,0
766,45.157978,-93.347716,1
766,45.158233,-93.347877,0
766,45.159744,-93.349895,0
766,45.159831,-93.350163,2
766,45.160761,-93.351057,5
766,45.161054,-93.351144,0
766,45.161506,-93.351604,0
766,45.161592,-93.351872,0
766,45.162274,-93.352338,0
766,45.162364,-93.352599,1
766,45.164253,-93.354057,0
766,45.164351,-93.354317,1
766,45.166231,-93.362012,NA
766,45.166234,-93.365123,0
766,45.16624,-93.363308,NA
766,45.166243,-93.370851,0
766,45.166246,-93.368257,1
766,45.166254,-93.375285,0
766,45.166273,-93.378655,0
766,45.166292,-93.357366,1
766,45.166313,-93.359468,0
766,45.166317,-93.380886,1
766,45.166337,-93.364864,0
766,45.166342,-93.362358,NA
766,45.166348,-93.370596,0
766,45.166353,-93.373373,0
766,45.166365,-93.383834,0
766,45.166369,-93.367598,0
766,45.166373,-93.378322,NA
766,45.166402,-93.386677,3
766,45.166417,-93.380623,0
766,45.166442,-93.382946,0
766,45.166467,-93.391083,0
766,45.166505,-93.386391,0
766,45.166522,-93.394978,0
766,45.166571,-93.391123,0
766,45.16671,-93.395192,1
766,45.16672,-93.356477,154
766,45.167327,-93.394557,NA
766,45.167567,-93.394345,NA
766,45.168084,-93.393115,NA
766,45.168263,-93.393016,0
766,45.16853,-93.358505,1
766,45.169791,-93.360604,NA
766,45.170002,-93.360551,0
766,45.171212,-93.362436,2
766,45.171284,-93.362327,0
766,45.172063,-93.363868,1
766,45.172071,-93.364159,2
766,45.172706,-93.366363,2
766,45.172756,-93.366076,0
766,45.172911,-93.367458,0
766,45.172966,-93.36721,0
766,45.173385,-93.393148,0
766,45.173516,-93.370317,1
766,45.173538,-93.393347,0
766,45.173572,-93.370057,0
766,45.173718,-93.371327,0
766,45.173817,-93.371285,0
766,45.17559,-93.376378,1
766,45.175803,-93.376569,0
766,45.176228,-93.377534,0
766,45.176241,-93.377829,2
766,45.17787,-93.381126,8
766,45.177999,-93.381134,0
766,45.179063,-93.3831,0
766,45.179114,-93.383388,1
766,45.18054,-93.398927,NA
766,45.180542,-93.400607,0
766,45.180585,-93.396984,2
766,45.180586,-93.394105,NA
766,45.180636,-93.401841,NA
766,45.180647,-93.400351,NA
766,45.180647,-93.398676,NA
766,45.18066,-93.385416,2
766,45.180692,-93.396779,0
766,45.18098,-93.385612,0
766,45.181863,-93.401842,0
766,45.182043,-93.401991,2
766,45.182436,-93.387639,0
766,45.18249,-93.387922,NA
766,45.182741,-93.401868,NA
766,45.182927,-93.401993,NA
766,45.185066,-93.391094,1
766,45.185692,-93.391809,0
766,45.185847,-93.401777,NA
766,45.186027,-93.401926,NA
766,45.186662,-93.394601,0
766,45.186992,-93.394405,0
766,45.187007,-93.394052,0
766,45.187032,-93.401801,NA
766,45.187759,-93.40193,0
766,45.18808,-93.412552,NA
766,45.188087,-93.413821,NA
766,45.188132,-93.417259,0
766,45.188289,-93.401771,0
766,45.188449,-93.410719,NA
766,45.188458,-93.401923,NA
766,45.188657,-93.396807,3
766,45.18892,-93.401791,0
766,45.188944,-93.395633,0
766,45.188955,-93.396409,0
766,45.189029,-93.408946,NA
766,45.189117,-93.401951,NA
766,45.189206,-93.396958,0
766,45.189545,-93.401791,0
766,45.189751,-93.401851,0
766,45.189847,-93.406527,0
766,45.189952,-93.399128,38
766,45.190797,-93.404733,0
766,45.190898,-93.400908,0
766,45.191339,-93.402029,0
766,45.191639,-93.404142,0
766,45.191685,-93.404169,0
766,45.192418,-93.417744,0
766,45.193815,-93.410191,NA
766,45.194247,-93.411366,NA
766,45.194747,-93.412693,NA
766,45.194994,-93.41727,0
766,45.195332,-93.413931,NA
766,45.196067,-93.415489,NA
766,45.196086,-93.39394,0
766,45.1963,-93.394117,1
766,45.196766,-93.385202,3
766,45.196799,-93.383673,0
766,45.197137,-93.417088,0
766,45.197801,-93.39313,0
766,45.197884,-93.387321,0
766,45.197907,-93.389521,0
766,45.198009,-93.389243,0
766,45.198011,-93.387054,4
766,45.198028,-93.393271,1
766,45.198773,-93.392903,NA
767,44.971248,-93.273125,5
767,44.97191,-93.276209,0
767,44.973056,-93.279033,0
